absolute_path,path,coordinates,text
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/069.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/069.png,"[265, 493, 84, 147]",ん傷はすっかりいいのじゃが．．．でも当分だめじゃ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/069.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/069.png,"[687, 489, 61, 114]",ユキも山へ帰るんじゃよ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/069.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/069.png,"[361, 482, 61, 113]",もう十分離せるでしょ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/069.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/069.png,"[118, 477, 101, 143]",あんたが山へ入るとなるとまた撃たれちゃたまらん
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/069.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/069.png,"[499, 133, 118, 161]",さんざん殺生をやったわしがいうのは虫がいいようじゃが
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/069.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/069.png,"[144, 122, 155, 113]",もう殺生はせんみんな山神様の使いじゃからのう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/069.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/069.png,"[310, 118, 84, 145]",保護の立場へまわろうと思うとる
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1199, 1110, 50, 30]",１４０
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[409, 1107, 50, 29]",１４１
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[300, 975, 100, 111]",あれは食べるんじゃ食うために狩るんどやぞ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1048, 924, 17, 18]",！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[903, 915, 37, 60]",ンッ！！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[424, 909, 25, 43]",クィ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1147, 863, 62, 192]",そのすばらしい姿を大空から消さぬようにな
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[636, 832, 124, 80]",これユキ！獲物をほっぽり出して
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1439, 813, 76, 128]",そしてたくさん子供を育てろ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1056, 574, 101, 112]",ワシとしてそれがあたりまえの姿なのだから
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[659, 569, 31, 33]",♡ッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[348, 565, 104, 189]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1473, 523, 62, 113]",山へ．．．空へ帰るんじゃぞ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[349, 393, 34, 70]",ククッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1109, 338, 32, 36]",ピタ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1438, 321, 114, 126]",フムキツネか．．．彼らに個体の区別がつくのかのう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1183, 321, 52, 78]",ん？どうした
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[903, 318, 76, 110]",いつまでも甘えていちゃだめだぞ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[577, 217, 56, 79]",クッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[315, 178, 27, 29]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[344, 163, 59, 75]",ピァー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[360, 141, 33, 23]",＞
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[1135, 117, 106, 143]",見境いなく撃たれちゃたまったものじゃないわい
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/070.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/070.png,"[285, 34, 60, 116]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[77, 858, 163, 195]",そういえば、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[1493, 803, 47, 27]",ん
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[1181, 691, 33, 73]",ユキ！？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[1214, 685, 34, 78]",まさか
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[1278, 618, 66, 165]",あいつはあの古ギツネ！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[118, 607, 66, 83]",無理じゃユキ！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[1165, 466, 22, 38]",♪
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[1188, 464, 24, 25]",ん
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[561, 425, 85, 125]",！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[586, 314, 132, 124]",どういう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[382, 166, 146, 110]",太陽はユキの影を彼女自身より寸秒早く地に落とした
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[1258, 158, 28, 59]",ユキ？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[894, 105, 140, 47]",レ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/071.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/071.png,"[96, 70, 58, 35]",ユキ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[1310, 1122, 66, 48]",やあ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[1369, 1099, 35, 28]",へ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[409, 1097, 51, 30]",１４５
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[1431, 988, 52, 50]",ッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[1501, 890, 104, 98]",くらー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[135, 713, 16, 16]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[536, 620, 52, 63]",え！？ユキ？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[175, 595, 41, 105]",敏造さん！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[716, 454, 35, 77]",わっ！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[324, 414, 217, 178]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[1421, 413, 33, 52]",うっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[891, 385, 76, 121]",えっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[309, 312, 76, 96]",わっ！こらどこへ行く
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[134, 261, 30, 52]",げやっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[239, 246, 49, 79]",お父さ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[1503, 162, 30, 63]",ユキィ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[126, 121, 125, 128]",ちくしょー主人を無視しやがってなんちゅー猟犬だ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[409, 108, 27, 44]",ワン
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/072.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/072.png,"[1102, 37, 142, 94]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[381, 945, 102, 146]",オッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[315, 810, 118, 214]",ブォ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[266, 680, 37, 120]",だったら
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[85, 637, 72, 222]",最初から翔ばない方がいい
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[703, 631, 52, 163]",高く翔ぶほど
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[496, 623, 74, 233]",太陽に溶かされてしまう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[160, 350, 62, 61]",て
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[664, 104, 69, 250]",夢の翼は
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[87, 102, 62, 127]",ある
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/000.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/000.png,"[156, 100, 71, 252]",蝋で固め
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/001.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/001.png,"[520, 807, 57, 191]",有人ロケット「あさがお」が爆発！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/001.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/001.png,"[619, 776, 51, 205]",失敗です！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/001.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/001.png,"[170, 759, 111, 216]",日本初の有人宇宙飛行は失敗しました！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/001.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/001.png,"[672, 438, 64, 211]",つか必ず
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/001.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/001.png,"[674, 382, 57, 49]",い
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/001.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/001.png,"[92, 371, 60, 165]",だから
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/001.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/001.png,"[154, 370, 63, 325]",地に落ちるの
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/001.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/001.png,"[725, 203, 60, 59]",ッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/001.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/001.png,"[538, 21, 292, 195]",そういった
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/002.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/002.png,"[665, 1042, 64, 54]",っ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/002.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/002.png,"[733, 1032, 50, 66]",き
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/002.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/002.png,"[483, 1030, 188, 71]",朽鷹み
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/002.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/002.png,"[138, 919, 188, 75]",ルー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/002.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/002.png,"[41, 914, 104, 72]",バ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/002.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/002.png,"[537, 911, 58, 110]",リ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/002.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/002.png,"[612, 910, 184, 94]",一人
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/002.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/002.png,"[337, 890, 191, 134]",シド
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/003.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/003.png,"[182, 1047, 37, 45]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/003.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/003.png,"[95, 921, 102, 148]",？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/003.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/003.png,"[431, 802, 53, 141]",俺間違ってます？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/003.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/003.png,"[98, 680, 55, 129]",色々とモノを頼みやすい
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/003.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/003.png,"[436, 623, 96, 122]",楽で安全な道があるならそちらを選ぶべきでしょう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/003.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/003.png,"[727, 578, 68, 138]",夢．．．？くだらない
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/003.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/003.png,"[332, 552, 57, 88]",いいぞぉ相川．．．
